,dependent,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,comparative,hypothesis
5010,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
5016,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/shadowoftheFuture,True,False,https://data.cooperationdatabank.org/vocab/prop/Shadow_of_the_FutureVariable,Shadow of the future,na,na,higher,Cooperation is significantly higher when shadow of the future is true compared to when shadow of the future is false.
5023,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/proself,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Prosocial,Proself,higher,Cooperation is significantly higher when svo type is prosocial compared to when svo type is proself.
5056,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/powerLevel,https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/control,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,Power level,High,Control,lower,Cooperation is significantly lower when power level is high compared to when power level is control.
5063,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/endowmentSymmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Symmetric endowment,na,na,higher,Cooperation is significantly higher when symmetric endowment is false compared to when symmetric endowment is true.
5072,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/symmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,lower,Cooperation is significantly lower when symmetry is false compared to when symmetry is true.
5074,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/powerLevel,https://data.cooperationdatabank.org/id/powerlevel/low,https://data.cooperationdatabank.org/id/powerlevel/control,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,Power level,Low,Control,higher,Cooperation is significantly higher when power level is low compared to when power level is control.
5081,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,https://data.cooperationdatabank.org/id/endowmentlevel/low,https://data.cooperationdatabank.org/id/endowmentlevel/high,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Endowment level,Low,High,higher,Cooperation is significantly higher when endowment level is low compared to when endowment level is high.
5091,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/symmetric,True,False,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,lower,Cooperation is significantly lower when symmetry is true compared to when symmetry is false.
5101,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/symmetric,True,False,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,lower,Cooperation is significantly lower when symmetry is true compared to when symmetry is false.
5107,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
5118,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/endowmentAssigned,True,False,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Assigned endowment,na,na,lower,Cooperation is significantly lower when assigned endowment is true compared to when assigned endowment is false.
5132,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Prosocial,Competitor,higher,Cooperation is significantly higher when svo type is prosocial compared to when svo type is competitor.
5136,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,lower,Cooperation is significantly lower when experimental setting is lab in the field compared to when experimental setting is field.
5141,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/powerLevel,https://data.cooperationdatabank.org/id/powerlevel/high,https://data.cooperationdatabank.org/id/powerlevel/low,https://data.cooperationdatabank.org/vocab/prop/PowerVariable,Power level,High,Low,higher,Cooperation is significantly higher when power level is high compared to when power level is low.
5185,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/high,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,High,higher,Cooperation is significantly lower when uncertainty level is low compared to when uncertainty level is high.
5191,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/positionEndogenous,true,false,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Endogenous position,na,na,lower,Cooperation is significantly higher when endogenous position is true compared to when endogenous position is false.
5205,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/positionEndogenous,true,false,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Endogenous position,na,na,higher,Cooperation is significantly lower when endogenous position is true compared to when endogenous position is false.
5214,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/positionEndogenous,true,false,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Endogenous position,na,na,higher,Cooperation is significantly lower when endogenous position is true compared to when endogenous position is false.
5234,https://data.cooperationdatabank.org/id/dependentvariable/withdrawals,https://data.cooperationdatabank.org/vocab/prop/positionEndogenous,true,false,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Endogenous position,na,na,higher,Cooperation is significantly lower when endogenous position is true compared to when endogenous position is false.
5276,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/leadershipEndogenous,https://data.cooperationdatabank.org/id/leadershipendogenous/exogenous,https://data.cooperationdatabank.org/id/leadershipendogenous/endogenous,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,Endogenous leadership,Exogenous,Endogenous,higher,Cooperation is significantly higher when endogenous leadership is exogenous compared to when endogenous leadership is endogenous.
5291,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,True,False,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,higher,Cooperation is significantly higher when communication treatment is true compared to when communication treatment is false.
5312,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat+1,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Tit-for-Tat,Tit-for-Tat+1,lower,Cooperation is significantly lower when iterated strategy is tit-for-tat compared to when iterated strategy is tit-for-tat+1.
5316,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,True,False,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,higher,Cooperation is significantly higher when communication treatment is true compared to when communication treatment is false.
5335,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/id/feedbacktarget/absent,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,Feedback target,Individual,Absent,lower,Cooperation is significantly lower when feedback target is individual compared to when feedback target is absent.
5343,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/feedbackTarget,https://data.cooperationdatabank.org/id/feedbacktarget/individual,https://data.cooperationdatabank.org/id/feedbacktarget/other,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,Feedback target,Individual,Other,lower,Cooperation is significantly lower when feedback target is individual compared to when feedback target is other.
5344,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,higher,Cooperation is significantly higher when gender is female compared to when gender is male.
5388,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/symmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,lower,Cooperation is significantly lower when symmetry is false compared to when symmetry is true.
5422,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Prosocial,Competitor,higher,Cooperation is significantly higher when svo type is prosocial compared to when svo type is competitor.
5425,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sVOType,https://data.cooperationdatabank.org/id/svotype/prosocial,https://data.cooperationdatabank.org/id/svotype/competitor,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,SVO type,Prosocial,Competitor,higher,Cooperation is significantly higher when svo type is prosocial compared to when svo type is competitor.
5430,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/shadowoftheFuture,True,False,https://data.cooperationdatabank.org/vocab/prop/Shadow_of_the_FutureVariable,Shadow of the future,na,na,lower,Cooperation is significantly lower when shadow of the future is true compared to when shadow of the future is false.
5433,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/noise,True,False,https://data.cooperationdatabank.org/vocab/prop/FeedbackVariable,Noise,na,na,lower,Cooperation is significantly lower when noise is true compared to when noise is false.
5447,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/anonymityManipul,https://data.cooperationdatabank.org/id/anonymitymanipul/high,https://data.cooperationdatabank.org/id/anonymitymanipul/low,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,Anonymity manipulation,High,Low,lower,Cooperation is significantly lower when anonymity manipulation is high compared to when anonymity manipulation is low.
5452,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_comparison,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/prop/Intergroup_Competition_Variable,Intergroup competition,intergroup comparison,Individual group,higher,Cooperation is significantly higher when intergroup competition is intergroup comparison compared to when intergroup competition is individual group.
5456,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
5460,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/intergroupComp,https://data.cooperationdatabank.org/id/intergroupcomp/intergroup_comparison,https://data.cooperationdatabank.org/id/intergroupcomp/individual_group,https://data.cooperationdatabank.org/vocab/prop/Intergroup_Competition_Variable,Intergroup competition,intergroup comparison,Individual group,lower,Cooperation is significantly lower when intergroup competition is intergroup comparison compared to when intergroup competition is individual group.
5471,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/leaderCharacteristic,https://data.cooperationdatabank.org/id/leadercharacteristic/male,https://data.cooperationdatabank.org/id/leadercharacteristic/female,https://data.cooperationdatabank.org/vocab/prop/LeadershipVariable,Leader's characteristic,Male,Female,higher,Cooperation is significantly higher when leader's characteristic is male compared to when leader's characteristic is female.
5495,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Ingroup,Outgroup,higher,Cooperation is significantly higher when partner's group membership is ingroup compared to when partner's group membership is outgroup.
5510,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/conflictIndexLevel,https://data.cooperationdatabank.org/id/conflictindexlevel/high,https://data.cooperationdatabank.org/id/conflictindexlevel/low,https://data.cooperationdatabank.org/vocab/prop/Degree_of_conflicting_interestsVariable,Conflict level,High,Low,lower,Cooperation is significantly lower when conflict level is high compared to when conflict level is low.
5529,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,True,False,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,higher,Cooperation is significantly higher when communication treatment is true compared to when communication treatment is false.
5544,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
5545,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/institutionalChoice,https://data.cooperationdatabank.org/id/institutionalchoice/endogenous,https://data.cooperationdatabank.org/id/institutionalchoice/exogenous,https://data.cooperationdatabank.org/vocab/prop/Institutional_ChoiceVariable,Institutional choice,Endogenous,Exogenous,higher,Cooperation is significantly higher when institutional choice is endogenous compared to when institutional choice is exogenous.
5602,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/communicationTreatment,true,false,https://data.cooperationdatabank.org/vocab/prop/CommunicationVariable,Communication treatment,na,na,higher,Cooperation is significantly higher when communication treatment is true compared to when communication treatment is false.
5631,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
5638,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/symmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/SymmetryVariable,Symmetry,na,na,higher,Cooperation is significantly higher when symmetry is false compared to when symmetry is true.
5815,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/endowmentSymmetric,false,true,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Symmetric endowment,na,na,lower,Cooperation is significantly lower when symmetric endowment is false compared to when symmetric endowment is true.
5880,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfPartnerPriorBehavior,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/cooperative,https://data.cooperationdatabank.org/id/knowledgeofpartnerpriorbehavior/noncooperative,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,Knowledge of partner's prior behavior,cooperative,noncooperative,higher,Cooperation is significantly higher when knowledge of partner's prior behavior is cooperative compared to when knowledge of partner's prior behavior is noncooperative.
5885,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/primingConcept,https://data.cooperationdatabank.org/id/primingconcept/competition,https://data.cooperationdatabank.org/id/primingconcept/cooperation,https://data.cooperationdatabank.org/vocab/prop/PrimingVariable,Primed construct,Competition,Cooperation,lower,Cooperation is significantly lower when primed construct is competition compared to when primed construct is cooperation.
5907,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/decisionMaker,https://data.cooperationdatabank.org/id/decisionmaker/group,https://data.cooperationdatabank.org/id/decisionmaker/individual,https://data.cooperationdatabank.org/vocab/prop/Group_SizeVariable,Decision maker,group,individual,lower,Cooperation is significantly lower when decision maker is group compared to when decision maker is individual.
5913,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
5920,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/gender,https://data.cooperationdatabank.org/id/gender/female,https://data.cooperationdatabank.org/id/gender/male,https://data.cooperationdatabank.org/vocab/prop/GenderVariable,Gender,Female,Male,lower,Cooperation is significantly lower when gender is female compared to when gender is male.
5935,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/preprogrammed_cooperation_rate,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Preprogrammed Cooperation Rate,Tit-for-Tat,higher,Cooperation is significantly higher when iterated strategy is preprogrammed cooperation rate compared to when iterated strategy is tit-for-tat.
5983,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/gossip,https://data.cooperationdatabank.org/id/gossip/absent,https://data.cooperationdatabank.org/id/gossip/present,https://data.cooperationdatabank.org/vocab/prop/ReputationVariable,Gossip,Absent,Present,lower,Cooperation is significantly lower when gossip is absent compared to when gossip is present.
5986,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/gameType,https://data.cooperationdatabank.org/id/gametype/prisoner's_dilemma_game,https://data.cooperationdatabank.org/id/gametype/dictator_game,https://data.cooperationdatabank.org/vocab/prop/Game_TypeVariable,Game type,Prisoner's Dilemma Game,Dictator Game,higher,Cooperation is significantly higher when game type is prisoner's dilemma game compared to when game type is dictator game.
5988,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/rewardTreatment,https://data.cooperationdatabank.org/id/rewardtreatment/-1,https://data.cooperationdatabank.org/id/rewardtreatment/0,https://data.cooperationdatabank.org/vocab/prop/RewardVariable,Reward treatment,-1,0,lower,Cooperation is significantly lower when reward treatment is -1 compared to when reward treatment is 0.
5998,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/groupVariability,https://data.cooperationdatabank.org/id/groupvariability/high,https://data.cooperationdatabank.org/id/groupvariability/low,https://data.cooperationdatabank.org/vocab/prop/Normative_BehaviorVariable,Group variability,High,Low,lower,Cooperation is significantly lower when group variability is high compared to when group variability is low.
6015,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
6025,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
6028,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/individualDifferenceLevel,https://data.cooperationdatabank.org/id/individualdifferencelevel/high,https://data.cooperationdatabank.org/id/individualdifferencelevel/low,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,Individual difference level,High,Low,higher,Cooperation is significantly higher when individual difference level is high compared to when individual difference level is low.
6030,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/individualDifferenceLevel,https://data.cooperationdatabank.org/id/individualdifferencelevel/high,https://data.cooperationdatabank.org/id/individualdifferencelevel/low,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,Individual difference level,High,Low,higher,Cooperation is significantly higher when individual difference level is high compared to when individual difference level is low.
6108,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Knowledge of group membership,Common,Unilateral,lower,Cooperation is significantly lower when knowledge of group membership is common compared to when knowledge of group membership is unilateral.
6152,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Ingroup,Outgroup,lower,Cooperation is significantly lower when partner's group membership is ingroup compared to when partner's group membership is outgroup.
6159,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Knowledge of group membership,Unilateral,Unknown,higher,Cooperation is significantly higher when knowledge of group membership is unilateral compared to when knowledge of group membership is unknown.
6186,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sequentiality,https://data.cooperationdatabank.org/id/sequentiality/simultaneous,https://data.cooperationdatabank.org/id/sequentiality/sequential_turn-taking,https://data.cooperationdatabank.org/vocab/prop/SequentialityVariable,Sequentiality,Simultaneous,Sequential turn-taking,lower,Cooperation is significantly lower when sequentiality is simultaneous compared to when sequentiality is sequential turn-taking.
6212,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/individualDifferenceLevel,https://data.cooperationdatabank.org/id/individualdifferencelevel/high,https://data.cooperationdatabank.org/id/individualdifferencelevel/low,https://data.cooperationdatabank.org/vocab/prop/PersonalityVariable,Individual difference level,High,Low,lower,Cooperation is significantly lower when individual difference level is high compared to when individual difference level is low.
6256,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/endowmentLevel,https://data.cooperationdatabank.org/id/endowmentlevel/low,https://data.cooperationdatabank.org/id/endowmentlevel/high,https://data.cooperationdatabank.org/vocab/prop/Public_Goods_GameVariable,Endowment level,Low,High,lower,Cooperation is significantly lower when endowment level is low compared to when endowment level is high.
6279,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Ingroup,Outgroup,higher,Cooperation is significantly higher when partner's group membership is ingroup compared to when partner's group membership is outgroup.
6280,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/targetMembership,https://data.cooperationdatabank.org/id/targetmembership/stranger,https://data.cooperationdatabank.org/id/targetmembership/ingroup,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,Partner's group membership,Stranger,Ingroup,lower,Cooperation is significantly lower when partner's group membership is stranger compared to when partner's group membership is ingroup.
6303,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/punishmentTreatment,https://data.cooperationdatabank.org/id/punishmenttreatment/1,https://data.cooperationdatabank.org/id/punishmenttreatment/-1,https://data.cooperationdatabank.org/vocab/prop/PunishmentVariable,Punishment treatment,1,-1,higher,Cooperation is significantly higher when punishment treatment is 1 compared to when punishment treatment is -1.
