,giv_prop,iv,iv_label,cat_t1,cat_t1_label,iv.1,iv_label.1,cat_t2,cat_t2_label,mod,mod_label,mod_t1,mod_t1_label,mod_t2,mod_t2_label,dependent,effect,td,pred_num,pred_readable,comparative,pred_true,score_0.0,score_2.0,max_score,hypothesis
364,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unknown, cooperation from studies involving ingroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
365,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unknown, cooperation from studies involving outgroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
366,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
367,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
368,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
369,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
370,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
371,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
372,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
373,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
374,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
375,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,2.0,positive,higher,2.0,0.0,1.0,1.0,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unilateral, cooperation from studies involving ingroup as partner's group membership are significantly higher than cooperation from studies involving outgroup as partner's group membership."
376,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
377,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
378,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,0.0,negative,lower,2.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
379,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unknown, cooperation from studies involving ingroup as partner's group membership are significantly higher than cooperation from studies involving outgroup as partner's group membership."
380,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,positive,train,2.0,positive,higher,2.0,0.35353535353535354,0.6464646464646465,0.6464646464646465,"When comparing studies where knowledge of group membership is unilateral and studies where knowledge of group membership is unknown, cooperation from studies involving ingroup as partner's group membership are significantly higher than cooperation from studies involving outgroup as partner's group membership."
381,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val,0.0,negative,lower,0.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unknown, cooperation from studies involving ingroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
382,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is unilateral and studies where knowledge of group membership is unknown, cooperation from studies involving ingroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
383,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is common and studies where knowledge of group membership is unknown, cooperation from studies involving outgroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
384,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test,0.0,negative,lower,0.0,0.5357142857142857,0.4642857142857143,0.5357142857142857,"When comparing studies where knowledge of group membership is unilateral and studies where knowledge of group membership is unknown, cooperation from studies involving outgroup as partner's group membership are significantly lower than cooperation from studies involving stranger as partner's group membership."
385,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
386,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
387,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
388,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
389,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
390,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
391,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
392,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,test,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is stranger, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
393,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/stranger,Stranger,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/knowledgeofmembership/unknown,Unknown,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,train,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is outgroup and studies where partner's group membership is stranger, cooperation from studies involving unilateral as knowledge of group membership are significantly lower than cooperation from studies involving unknown as knowledge of group membership."
394,https://data.cooperationdatabank.org/vocab/prop/IdentificationVariable,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/ingroup,Ingroup,https://data.cooperationdatabank.org/vocab/prop/targetMembership,Partner's group membership,https://data.cooperationdatabank.org/id/targetmembership/outgroup,Outgroup,https://data.cooperationdatabank.org/vocab/prop/knowledgeOfMembership,Knowledge of group membership,https://data.cooperationdatabank.org/id/knowledgeofmembership/common,Common,https://data.cooperationdatabank.org/id/knowledgeofmembership/unilateral,Unilateral,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,negative,val,0.0,negative,lower,0.0,0.7469879518072289,0.25301204819277107,0.7469879518072289,"When comparing studies where partner's group membership is ingroup and studies where partner's group membership is outgroup, cooperation from studies involving common as knowledge of group membership are significantly lower than cooperation from studies involving unilateral as knowledge of group membership."
